ID,Species,Population,Region,State,Replicate,Strat Length,Strat Temp,Strat Treat,Inc Temp,TreatID,Total Germ,Viable,Dead,Total Viable,VAG,bio1,bio2,bio4,bio8,bio12,bio15,bio18
PLPA3-7(1),Plantago_patagonica,NM,Apache Creek,NM,3,8,3,"8wks, 3C",25/15,"8w (3C), 25/15C",24,1,0,25,0.96,91,213,7030,179,387,63,161
PLPA3-8(1),Plantago_patagonica,NM,Apache Creek,NM,4,8,3,"8wks, 3C",25/15,"8w (3C), 25/15C",24,1,0,25,0.96,91,213,7030,179,387,63,161
PLPA4-1(1),Plantago_patagonica,CO,Delta,CO,1,8,3,"8wks, 3C",20/10,"8w (3C), 20/10C",25,0,0,25,1,93,166,8772,159,294,21,74
PLPA4-2(1),Plantago_patagonica,CO,Delta,CO,2,8,3,"8wks, 3C",20/10,"8w (3C), 20/10C",25,0,0,25,1,93,166,8772,159,294,21,74
PLPA4-3(1),Plantago_patagonica,CO,Delta,CO,3,8,3,"8wks, 3C",20/10,"8w (3C), 20/10C",25,0,0,25,1,93,166,8772,159,294,21,74
PLPA4-4(1),Plantago_patagonica,CO,Delta,CO,4,8,3,"8wks, 3C",20/10,"8w (3C), 20/10C",25,0,0,25,1,93,166,8772,159,294,21,74
PLPA4-5(1),Plantago_patagonica,CO,Delta,CO,1,8,3,"8wks, 3C",25/15,"8w (3C), 25/15C",25,0,0,25,1,93,166,8772,159,294,21,74
PLPA4-6(1),Plantago_patagonica,CO,Delta,CO,2,8,3,"8wks, 3C",25/15,"8w (3C), 25/15C",25,0,0,25,1,93,166,8772,159,294,21,74
PLPA4-7(1),Plantago_patagonica,CO,Delta,CO,3,8,3,"8wks, 3C",25/15,"8w (3C), 25/15C",25,0,0,25,1,93,166,8772,159,294,21,74
PLPA4-8(1),Plantago_patagonica,CO,Delta,CO,4,8,3,"8wks, 3C",25/15,"8w (3C), 25/15C",25,0,0,25,1,93,166,8772,159,294,21,74
PLPA1-1(2),Plantago_patagonica,UT,Grand,UT,1,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",5,20,0,25,0.2,111,160,9467,180,228,24,59
PLPA1-2(2),Plantago_patagonica,UT,Grand,UT,2,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",4,21,0,25,0.16,111,160,9467,180,228,24,59
PLPA1-3(2),Plantago_patagonica,UT,Grand,UT,3,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",1,24,0,25,0.04,111,160,9467,180,228,24,59
PLPA1-4(2),Plantago_patagonica,UT,Grand,UT,4,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",4,21,0,25,0.16,111,160,9467,180,228,24,59
PLPA1-5(2),Plantago_patagonica,UT,Grand,UT,1,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",2,23,0,25,0.08,111,160,9467,180,228,24,59
PLPA1-6(2),Plantago_patagonica,UT,Grand,UT,2,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",4,21,0,25,0.16,111,160,9467,180,228,24,59
PLPA1-7(2),Plantago_patagonica,UT,Grand,UT,3,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",0,25,0,25,0,111,160,9467,180,228,24,59
PLPA1-8(2),Plantago_patagonica,UT,Grand,UT,4,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",4,21,0,25,0.16,111,160,9467,180,228,24,59
PLPA2-1(2),Plantago_patagonica,AZ,Flagstaff,AZ,1,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",25,0,0,25,1,62,159,6985,150,540,37,158
PLPA2-2(2),Plantago_patagonica,AZ,Flagstaff,AZ,2,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",25,0,0,25,0.96,62,159,6985,150,540,37,158
PLPA2-3(2),Plantago_patagonica,AZ,Flagstaff,AZ,3,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",24,1,0,25,0.96,62,159,6985,150,540,37,158
PLPA2-4(2),Plantago_patagonica,AZ,Flagstaff,AZ,4,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",24,1,0,25,0.96,62,159,6985,150,540,37,158
PLPA2-5(2),Plantago_patagonica,AZ,Flagstaff,AZ,1,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",25,0,0,25,1,62,159,6985,150,540,37,158
PLPA2-6(2),Plantago_patagonica,AZ,Flagstaff,AZ,2,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",25,0,0,25,1,62,159,6985,150,540,37,158
PLPA2-7(2),Plantago_patagonica,AZ,Flagstaff,AZ,3,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",25,0,0,25,1,62,159,6985,150,540,37,158
PLPA2-8(2),Plantago_patagonica,AZ,Flagstaff,AZ,4,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",25,0,0,25,1,62,159,6985,150,540,37,158
PLPA3-1(2),Plantago_patagonica,NM,Apache Creek,NM,1,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",6,19,0,25,0.24,91,213,7030,179,387,63,161
PLPA3-2(2),Plantago_patagonica,NM,Apache Creek,NM,2,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",4,21,0,25,0.16,91,213,7030,179,387,63,161
PLPA3-3(2),Plantago_patagonica,NM,Apache Creek,NM,3,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",10,13,1,23,0.43,91,213,7030,179,387,63,161
PLPA3-4(2),Plantago_patagonica,NM,Apache Creek,NM,4,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",3,22,0,25,0.12,91,213,7030,179,387,63,161
PLPA3-5(2),Plantago_patagonica,NM,Apache Creek,NM,1,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",25,0,0,25,1,91,213,7030,179,387,63,161
PLPA3-6(2),Plantago_patagonica,NM,Apache Creek,NM,2,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",24,1,0,25,0.96,91,213,7030,179,387,63,161
PLPA3-7(2),Plantago_patagonica,NM,Apache Creek,NM,3,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",22,3,0,25,0.88,91,213,7030,179,387,63,161
PLPA3-8(2),Plantago_patagonica,NM,Apache Creek,NM,4,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",25,0,0,25,1,91,213,7030,179,387,63,161
PLPA4-1(2),Plantago_patagonica,CO,Delta,CO,1,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",7,18,0,25,0.28,93,166,8772,159,294,21,74
PLPA4-2(2),Plantago_patagonica,CO,Delta,CO,2,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",9,13,0,22,0.41,93,166,8772,159,294,21,74
PLPA4-3(2),Plantago_patagonica,CO,Delta,CO,3,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",11,14,0,25,0.44,93,166,8772,159,294,21,74
PLPA4-4(2),Plantago_patagonica,CO,Delta,CO,4,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",9,16,0,25,0.36,93,166,8772,159,294,21,74
PLPA4-5(2),Plantago_patagonica,CO,Delta,CO,1,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",14,11,0,25,0.56,93,166,8772,159,294,21,74
PLPA4-6(2),Plantago_patagonica,CO,Delta,CO,2,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",12,13,0,25,0.48,93,166,8772,159,294,21,74
PLPA4-7(2),Plantago_patagonica,CO,Delta,CO,3,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",14,11,0,25,0.56,93,166,8772,159,294,21,74
PLPA4-8(2),Plantago_patagonica,CO,Delta,CO,4,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",15,10,0,25,0.58,93,166,8772,159,294,21,74
PLPA1-1(3),Plantago_patagonica,UT,Grand,UT,1,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",0,25,0,25,0,111,160,9467,180,228,24,59
PLPA1-2(3),Plantago_patagonica,UT,Grand,UT,2,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",1,24,0,25,0.04,111,160,9467,180,228,24,59
PLPA1-3(3),Plantago_patagonica,UT,Grand,UT,3,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",0,25,0,25,0,111,160,9467,180,228,24,59
PLPA1-4(3),Plantago_patagonica,UT,Grand,UT,4,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",0,25,0,25,0,111,160,9467,180,228,24,59
PLPA1-5(3),Plantago_patagonica,UT,Grand,UT,1,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",1,24,0,25,0.04,111,160,9467,180,228,24,59
PLPA1-6(3),Plantago_patagonica,UT,Grand,UT,2,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",0,25,0,25,0,111,160,9467,180,228,24,59
PLPA1-7(3),Plantago_patagonica,UT,Grand,UT,3,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",4,21,0,25,0.16,111,160,9467,180,228,24,59
PLPA1-8(3),Plantago_patagonica,UT,Grand,UT,4,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",0,25,0,25,0,111,160,9467,180,228,24,59
PLPA2-1(3),Plantago_patagonica,AZ,Flagstaff,AZ,1,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",5,20,0,25,0.19,62,159,6985,150,540,37,158
PLPA2-2(3),Plantago_patagonica,AZ,Flagstaff,AZ,2,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",2,23,0,25,0.08,62,159,6985,150,540,37,158
PLPA2-3(3),Plantago_patagonica,AZ,Flagstaff,AZ,3,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",6,19,0,25,0.24,62,159,6985,150,540,37,158
PLPA2-4(3),Plantago_patagonica,AZ,Flagstaff,AZ,4,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",3,22,0,25,0.12,62,159,6985,150,540,37,158
PLPA2-5(3),Plantago_patagonica,AZ,Flagstaff,AZ,1,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",11,14,0,25,0.44,62,159,6985,150,540,37,158
PLPA2-6(3),Plantago_patagonica,AZ,Flagstaff,AZ,2,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",13,12,0,25,0.52,62,159,6985,150,540,37,158
PLPA2-7(3),Plantago_patagonica,AZ,Flagstaff,AZ,3,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",10,15,0,25,0.4,62,159,6985,150,540,37,158
PLPA2-8(3),Plantago_patagonica,AZ,Flagstaff,AZ,4,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",15,10,0,25,0.6,62,159,6985,150,540,37,158
PLPA3-1(3),Plantago_patagonica,NM,Apache Creek,NM,1,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",6,19,0,25,0.24,91,213,7030,179,387,63,161
PLPA3-2(3),Plantago_patagonica,NM,Apache Creek,NM,2,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",2,23,0,25,0.08,91,213,7030,179,387,63,161
PLPA3-3(3),Plantago_patagonica,NM,Apache Creek,NM,3,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",2,23,0,25,0.08,91,213,7030,179,387,63,161
PLPA3-4(3),Plantago_patagonica,NM,Apache Creek,NM,4,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",3,22,0,25,0.12,91,213,7030,179,387,63,161
PLPA3-5(3),Plantago_patagonica,NM,Apache Creek,NM,1,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",22,3,0,25,0.88,91,213,7030,179,387,63,161
PLPA3-6(3),Plantago_patagonica,NM,Apache Creek,NM,2,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",16,9,0,25,0.64,91,213,7030,179,387,63,161
PLPA3-7(3),Plantago_patagonica,NM,Apache Creek,NM,3,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",22,3,0,25,0.88,91,213,7030,179,387,63,161
PLPA3-8(3),Plantago_patagonica,NM,Apache Creek,NM,4,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",24,1,0,25,0.92,91,213,7030,179,387,63,161
PLPA4-1(3),Plantago_patagonica,CO,Delta,CO,1,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",18,7,0,25,0.69,93,166,8772,159,294,21,74
PLPA4-2(3),Plantago_patagonica,CO,Delta,CO,2,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",14,11,0,25,0.56,93,166,8772,159,294,21,74
PLPA4-3(3),Plantago_patagonica,CO,Delta,CO,3,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",14,11,0,25,0.56,93,166,8772,159,294,21,74
PLPA4-4(3),Plantago_patagonica,CO,Delta,CO,4,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",10,15,0,25,0.4,93,166,8772,159,294,21,74
PLPA4-5(3),Plantago_patagonica,CO,Delta,CO,1,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",16,9,0,25,0.64,93,166,8772,159,294,21,74
PLPA4-6(3),Plantago_patagonica,CO,Delta,CO,2,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",10,15,0,25,0.4,93,166,8772,159,294,21,74
PLPA4-7(3),Plantago_patagonica,CO,Delta,CO,3,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",8,17,0,25,0.32,93,166,8772,159,294,21,74
PLPA4-8(3),Plantago_patagonica,CO,Delta,CO,4,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",12,13,0,25,0.48,93,166,8772,159,294,21,74
PLPA1-1(4),Plantago_patagonica,UT,Grand,UT,1,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",4,18,3,22,0.18,111,160,9467,180,228,24,59
PLPA1-2(4),Plantago_patagonica,UT,Grand,UT,2,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",2,20,3,22,0.09,111,160,9467,180,228,24,59
PLPA1-3(4),Plantago_patagonica,UT,Grand,UT,3,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",6,19,0,25,0.24,111,160,9467,180,228,24,59
PLPA1-4(4),Plantago_patagonica,UT,Grand,UT,4,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",6,19,0,25,0.24,111,160,9467,180,228,24,59
PLPA1-5(4),Plantago_patagonica,UT,Grand,UT,1,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",16,9,0,25,0.64,111,160,9467,180,228,24,59
PLPA1-6(4),Plantago_patagonica,UT,Grand,UT,2,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",8,17,0,25,0.32,111,160,9467,180,228,24,59
PLPA1-7(4),Plantago_patagonica,UT,Grand,UT,3,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",13,12,0,25,0.52,111,160,9467,180,228,24,59
PLPA1-8(4),Plantago_patagonica,UT,Grand,UT,4,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",10,15,0,25,0.4,111,160,9467,180,228,24,59
PLPA2-1(4),Plantago_patagonica,AZ,Flagstaff,AZ,1,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",19,6,0,25,0.76,62,159,6985,150,540,37,158
PLPA2-2(4),Plantago_patagonica,AZ,Flagstaff,AZ,2,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",20,5,0,25,0.8,62,159,6985,150,540,37,158
PLPA2-3(4),Plantago_patagonica,AZ,Flagstaff,AZ,3,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",13,12,0,25,0.52,62,159,6985,150,540,37,158
PLPA2-4(4),Plantago_patagonica,AZ,Flagstaff,AZ,4,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",17,8,0,25,0.68,62,159,6985,150,540,37,158
PLPA2-5(4),Plantago_patagonica,AZ,Flagstaff,AZ,1,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",22,3,0,25,0.88,62,159,6985,150,540,37,158
PLPA2-6(4),Plantago_patagonica,AZ,Flagstaff,AZ,2,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",24,0,0,24,1,62,159,6985,150,540,37,158
PLPA2-7(4),Plantago_patagonica,AZ,Flagstaff,AZ,3,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",25,0,0,25,1,62,159,6985,150,540,37,158
PLPA2-8(4),Plantago_patagonica,AZ,Flagstaff,AZ,4,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",25,0,0,25,1,62,159,6985,150,540,37,158
PLPA3-1(4),Plantago_patagonica,NM,Apache Creek,NM,1,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",2,23,0,25,0.08,91,213,7030,179,387,63,161
PLPA3-2(4),Plantago_patagonica,NM,Apache Creek,NM,2,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",0,25,0,25,0,91,213,7030,179,387,63,161
PLPA3-3(4),Plantago_patagonica,NM,Apache Creek,NM,3,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",10,15,0,25,0.4,91,213,7030,179,387,63,161
PLPA3-4(4),Plantago_patagonica,NM,Apache Creek,NM,4,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",0,25,0,25,0,91,213,7030,179,387,63,161
PLPA3-5(4),Plantago_patagonica,NM,Apache Creek,NM,1,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",25,0,0,25,1,91,213,7030,179,387,63,161
PLPA3-6(4),Plantago_patagonica,NM,Apache Creek,NM,2,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",22,2,0,24,0.92,91,213,7030,179,387,63,161
PLPA3-7(4),Plantago_patagonica,NM,Apache Creek,NM,3,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",25,0,0,25,1,91,213,7030,179,387,63,161
PLPA3-8(4),Plantago_patagonica,NM,Apache Creek,NM,4,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",24,1,0,25,0.96,91,213,7030,179,387,63,161
PLPA4-1(4),Plantago_patagonica,CO,Delta,CO,1,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",16,9,0,25,0.64,93,166,8772,159,294,21,74
PLPA4-2(4),Plantago_patagonica,CO,Delta,CO,2,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",18,7,0,25,0.72,93,166,8772,159,294,21,74
PLPA4-3(4),Plantago_patagonica,CO,Delta,CO,3,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",19,6,0,25,0.76,93,166,8772,159,294,21,74
PLPA4-4(4),Plantago_patagonica,CO,Delta,CO,4,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",16,9,0,25,0.64,93,166,8772,159,294,21,74
PLPA4-5(4),Plantago_patagonica,CO,Delta,CO,1,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",21,4,0,25,0.84,93,166,8772,159,294,21,74
PLPA4-6(4),Plantago_patagonica,CO,Delta,CO,2,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",22,3,0,25,0.88,93,166,8772,159,294,21,74
PLPA4-7(4),Plantago_patagonica,CO,Delta,CO,3,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",22,3,0,25,0.88,93,166,8772,159,294,21,74
PLPA4-8(4),Plantago_patagonica,CO,Delta,CO,4,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",19,6,0,25,0.76,93,166,8772,159,294,21,74
SPPA1-1(1),Sphaeralcea_parvifolia,AZ,Winona,AZ,1,8,3,"8wks, 3C",20/10,"8w (3C), 20/10C",6,13,6,19,0.32,120,165,9610,189,229,20,55
SPPA1-2(1),Sphaeralcea_parvifolia,AZ,Winona,AZ,2,8,3,"8wks, 3C",20/10,"8w (3C), 20/10C",10,8,7,18,0.56,120,165,9610,189,229,20,55
SPPA1-3(1),Sphaeralcea_parvifolia,AZ,Winona,AZ,3,8,3,"8wks, 3C",20/10,"8w (3C), 20/10C",8,12,5,20,0.4,120,165,9610,189,229,20,55
SPPA1-4(1),Sphaeralcea_parvifolia,AZ,Winona,AZ,4,8,3,"8wks, 3C",20/10,"8w (3C), 20/10C",5,16,4,21,0.24,120,165,9610,189,229,20,55
SPPA1-5(1),Sphaeralcea_parvifolia,AZ,Winona,AZ,1,8,3,"8wks, 3C",25/15,"8w (3C), 25/15C",8,14,3,22,0.36,120,165,9610,189,229,20,55
SPPA1-6(1),Sphaeralcea_parvifolia,AZ,Winona,AZ,2,8,3,"8wks, 3C",25/15,"8w (3C), 25/15C",6,14,5,20,0.3,120,165,9610,189,229,20,55
SPPA1-7(1),Sphaeralcea_parvifolia,AZ,Winona,AZ,3,8,3,"8wks, 3C",25/15,"8w (3C), 25/15C",9,13,3,22,0.41,120,165,9610,189,229,20,55
SPPA1-8(1),Sphaeralcea_parvifolia,AZ,Winona,AZ,4,8,3,"8wks, 3C",25/15,"8w (3C), 25/15C",7,12,6,19,0.37,120,165,9610,189,229,20,55
SPPA2-1(1),Sphaeralcea_parvifolia,UT,Grand,UT,1,8,3,"8wks, 3C",20/10,"8w (3C), 20/10C",14,10,1,24,0.58,89,163,7383,181,465,38,136
SPPA2-2(1),Sphaeralcea_parvifolia,UT,Grand,UT,2,8,3,"8wks, 3C",20/10,"8w (3C), 20/10C",11,5,9,16,0.69,89,163,7383,181,465,38,136
SPPA2-3(1),Sphaeralcea_parvifolia,UT,Grand,UT,3,8,3,"8wks, 3C",20/10,"8w (3C), 20/10C",17,2,6,19,0.89,89,163,7383,181,465,38,136
SPPA2-4(1),Sphaeralcea_parvifolia,UT,Grand,UT,4,8,3,"8wks, 3C",20/10,"8w (3C), 20/10C",14,4,7,18,0.78,89,163,7383,181,465,38,136
SPPA2-5(1),Sphaeralcea_parvifolia,UT,Grand,UT,1,8,3,"8wks, 3C",25/15,"8w (3C), 25/15C",20,3,2,23,0.87,89,163,7383,181,465,38,136
SPPA2-6(1),Sphaeralcea_parvifolia,UT,Grand,UT,2,8,3,"8wks, 3C",25/15,"8w (3C), 25/15C",18,3,4,21,0.86,89,163,7383,181,465,38,136
SPPA2-7(1),Sphaeralcea_parvifolia,UT,Grand,UT,3,8,3,"8wks, 3C",25/15,"8w (3C), 25/15C",13,8,4,21,0.62,89,163,7383,181,465,38,136
SPPA2-8(1),Sphaeralcea_parvifolia,UT,Grand,UT,4,8,3,"8wks, 3C",25/15,"8w (3C), 25/15C",20,4,1,24,0.83,89,163,7383,181,465,38,136
SPPA1-1(2),Sphaeralcea_parvifolia,AZ,Winona,AZ,1,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",8,12,5,20,0.4,120,165,9610,189,229,20,55
SPPA1-2(2),Sphaeralcea_parvifolia,AZ,Winona,AZ,2,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",9,12,4,21,0.43,120,165,9610,189,229,20,55
SPPA1-3(2),Sphaeralcea_parvifolia,AZ,Winona,AZ,3,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",8,12,5,20,0.4,120,165,9610,189,229,20,55
SPPA1-4(2),Sphaeralcea_parvifolia,AZ,Winona,AZ,4,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",6,16,3,22,0.27,120,165,9610,189,229,20,55
SPPA1-5(2),Sphaeralcea_parvifolia,AZ,Winona,AZ,1,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",13,8,4,21,0.62,120,165,9610,189,229,20,55
SPPA1-6(2),Sphaeralcea_parvifolia,AZ,Winona,AZ,2,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",11,7,7,18,0.61,120,165,9610,189,229,20,55
SPPA1-7(2),Sphaeralcea_parvifolia,AZ,Winona,AZ,3,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",11,12,2,23,0.48,120,165,9610,189,229,20,55
SPPA1-8(2),Sphaeralcea_parvifolia,AZ,Winona,AZ,4,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",14,8,3,22,0.64,120,165,9610,189,229,20,55
SPPA2-1(2),Sphaeralcea_parvifolia,UT,Grand,UT,1,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",14,7,3,21,0.67,89,163,7383,181,465,38,136
SPPA2-2(2),Sphaeralcea_parvifolia,UT,Grand,UT,2,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",9,14,2,23,0.39,89,163,7383,181,465,38,136
SPPA2-3(2),Sphaeralcea_parvifolia,UT,Grand,UT,3,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",7,14,4,21,0.33,89,163,7383,181,465,38,136
SPPA2-4(2),Sphaeralcea_parvifolia,UT,Grand,UT,4,3,3,"3wks, 3C",20/10,"3w (3C), 20/10C",10,11,3,21,0.48,89,163,7383,181,465,38,136
SPPA2-5(2),Sphaeralcea_parvifolia,UT,Grand,UT,1,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",8,12,5,20,0.4,89,163,7383,181,465,38,136
SPPA2-6(2),Sphaeralcea_parvifolia,UT,Grand,UT,2,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",14,7,4,21,0.67,89,163,7383,181,465,38,136
SPPA2-7(2),Sphaeralcea_parvifolia,UT,Grand,UT,3,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",5,13,7,18,0.28,89,163,7383,181,465,38,136
SPPA2-8(2),Sphaeralcea_parvifolia,UT,Grand,UT,4,3,3,"3wks, 3C",25/15,"3w (3C), 25/15C",12,9,4,21,0.57,89,163,7383,181,465,38,136
SPPA1-1(3),Sphaeralcea_parvifolia,AZ,Winona,AZ,1,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",14,8,3,22,0.64,120,165,9610,189,229,20,55
SPPA1-2(3),Sphaeralcea_parvifolia,AZ,Winona,AZ,2,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",11,8,6,19,0.58,120,165,9610,189,229,20,55
SPPA1-3(3),Sphaeralcea_parvifolia,AZ,Winona,AZ,3,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",12,4,9,16,0.75,120,165,9610,189,229,20,55
SPPA1-4(3),Sphaeralcea_parvifolia,AZ,Winona,AZ,4,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",15,5,5,20,0.75,120,165,9610,189,229,20,55
SPPA1-5(3),Sphaeralcea_parvifolia,AZ,Winona,AZ,1,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",15,7,3,22,0.68,120,165,9610,189,229,20,55
SPPA1-6(3),Sphaeralcea_parvifolia,AZ,Winona,AZ,2,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",19,4,2,23,0.83,120,165,9610,189,229,20,55
SPPA1-7(3),Sphaeralcea_parvifolia,AZ,Winona,AZ,3,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",12,9,4,21,0.57,120,165,9610,189,229,20,55
SPPA1-8(3),Sphaeralcea_parvifolia,AZ,Winona,AZ,4,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",17,6,3,23,0.74,120,165,9610,189,229,20,55
SPPA2-1(3),Sphaeralcea_parvifolia,UT,Grand,UT,1,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",10,10,5,20,0.5,89,163,7383,181,465,38,136
SPPA2-2(3),Sphaeralcea_parvifolia,UT,Grand,UT,2,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",7,9,9,16,0.44,89,163,7383,181,465,38,136
SPPA2-3(3),Sphaeralcea_parvifolia,UT,Grand,UT,3,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",6,12,7,18,0.33,89,163,7383,181,465,38,136
SPPA2-4(3),Sphaeralcea_parvifolia,UT,Grand,UT,4,3,30,"3wks, 30C",20/10,"3w (30C), 20/10C",11,12,2,23,0.48,89,163,7383,181,465,38,136
SPPA2-5(3),Sphaeralcea_parvifolia,UT,Grand,UT,1,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",15,7,3,22,0.68,89,163,7383,181,465,38,136
